_id,name,type,given_name,family_name,primary_email_address,state,credential,addresses,phone_numbers,email_addresses,createdAt,updatedAt,__v,birth_date,gender,notes,primary_phone_number,img_url,clinics,age,visit_frequency
c1f613bf-f8bd-4b32-ae11-d697f7edabc0,Laura Ramirez,677c23b98f6e833059afaee3,Laura,Ramirez,robert34@yahoo.com,ACTIVE,c2066715-db5c-45be-b23a-ee8305e086c7,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'robert34@yahoo.com', 'type': 'work'}]",2025-01-06 19:24:47.496,2025-01-10 12:39:35.866,0,1980-01-01,MALE,Aditional notes,123456789,,['b0516ea5-e995-4f98-ab14-a8a7cb579c22'],45.0,1
4c2b8d4d-e35b-4002-9052-a07972e77e32,Ricardo Rivera,677c23b98f6e833059afaee3,Ricardo,Rivera,smithashley@king-joyce.com,ACTIVE,98801127-f050-4fb6-bf5b-41212017bcb9,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'smithashley@king-joyce.com', 'type': 'work'}]",2025-01-06 19:24:47.772,2025-01-10 12:39:36.029,0,1980-01-01,FEMALE,Aditional notes,123456789,,['ea20e6f0-363f-42f6-8ac6-213e8ae0c1e4'],45.0,1
9aea6980-0b22-4f57-abea-546ea076e6fb,Brandy Fletcher,677c23b98f6e833059afaee3,Brandy,Fletcher,jacquelineharmon@yahoo.com,ACTIVE,aa9f8d8b-0def-46e9-80ba-8d89b7e26564,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'jacquelineharmon@yahoo.com', 'type': 'work'}]",2025-01-06 19:24:48.056,2025-01-10 12:39:36.221,0,1980-01-01,MALE,Aditional notes,123456789,,['2e8ecac2-db84-417b-8d07-a5749f15ce43'],45.0,1
c5eedda9-6568-4bcf-9ad6-5e052223fcdf,Megan Smith,677c23b98f6e833059afaee3,Megan,Smith,kgoodwin@hotmail.com,ACTIVE,19c82192-bb6d-4c97-b0e3-b552ac498807,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'kgoodwin@hotmail.com', 'type': 'work'}]",2025-01-06 19:24:48.324,2025-01-10 12:39:36.379,0,1980-01-01,FEMALE,Aditional notes,123456789,,['99ff61b3-8969-490c-9931-a4549378b4ab'],45.0,1
92473da6-587c-4dc2-961d-abf9ce77a2a1,Christina Brown,677c23b98f6e833059afaee3,Christina,Brown,ngregory@yahoo.com,ACTIVE,7b77f127-32f1-4867-84b7-674bf2b55160,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'ngregory@yahoo.com', 'type': 'work'}]",2025-01-06 19:24:48.604,2025-01-10 12:39:36.537,0,1980-01-01,MALE,Aditional notes,123456789,,['2e8ecac2-db84-417b-8d07-a5749f15ce43'],45.0,1
d297bc03-fbf4-43c0-85f9-7997041ce3cf,Melanie Singh,677c23b98f6e833059afaee3,Melanie,Singh,victoria08@brown.com,ACTIVE,d3c0a30d-ff2e-4a64-b7c0-2f2b4c666cb6,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'victoria08@brown.com', 'type': 'work'}]",2025-01-06 19:24:48.872,2025-01-10 12:39:36.694,0,1980-01-01,FEMALE,Aditional notes,123456789,,['99ff61b3-8969-490c-9931-a4549378b4ab'],45.0,1
7d826a3a-2162-4ea4-bd17-d23aecbd81c5,Brenda Dennis,677c23b98f6e833059afaee3,Brenda,Dennis,lgutierrez@hotmail.com,ACTIVE,c6e2024b-c06e-4bf3-9c57-3f97e0d5c9da,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'lgutierrez@hotmail.com', 'type': 'work'}]",2025-01-06 19:24:49.142,2025-01-10 12:39:36.856,0,1980-01-01,MALE,Aditional notes,123456789,,['2e8ecac2-db84-417b-8d07-a5749f15ce43'],45.0,1
da325116-6b20-4085-a9a0-e669f2534ddb,Crystal Cannon,677c23b98f6e833059afaee3,Crystal,Cannon,colejulie@reilly-flores.com,ACTIVE,2d882212-2d70-4bff-80ff-cc90218d8bc0,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'colejulie@reilly-flores.com', 'type': 'work'}]",2025-01-06 19:24:49.413,2025-01-10 12:39:37.020,0,1980-01-01,MALE,Aditional notes,123456789,,['b0516ea5-e995-4f98-ab14-a8a7cb579c22'],45.0,1
65265cde-0f67-45a4-b5ba-634ea5e9a3fd,David Gutierrez,677c23b98f6e833059afaee3,David,Gutierrez,martinezamber@perez-valenzuela.com,ACTIVE,109a20f3-55b8-4a7f-ae76-f1c2ba9ce86c,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'martinezamber@perez-valenzuela.com', 'type': 'work'}]",2025-01-06 19:24:49.691,2025-01-10 12:39:37.185,0,1980-01-01,FEMALE,Aditional notes,123456789,,['99ff61b3-8969-490c-9931-a4549378b4ab'],45.0,1
db81551d-7109-4493-bfeb-6cbeca464fea,Rosa Ramírez,677c23b98f6e833059afaee3,Rosa,Ramírez,rosa.ramírez@gmail.com,ACTIVE,de688ae1-dbdc-4817-a5e0-724180ab7bf3,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'rosa.ramírez@gmail.com', 'type': 'work'}]",2025-01-06 19:24:49.963,2025-01-10 12:39:21.065,0,1980-01-01,FEMALE,Aditional notes,123456789,,['99ff61b3-8969-490c-9931-a4549378b4ab'],45.0,1
bea2b48d-a007-43b0-b38b-d274a62c4075,Elena García,677c23b98f6e833059afaee3,Elena,García,elena.garcía@gmail.com,ACTIVE,bad20965-39cd-4152-9caf-e872b64ff42e,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'elena.garcía@gmail.com', 'type': 'work'}]",2025-01-06 19:24:50.282,2025-01-10 12:39:27.466,0,1980-01-01,OTHER,Aditional notes,123456789,,['ea20e6f0-363f-42f6-8ac6-213e8ae0c1e4'],45.0,1
0367cf00-0dfa-47c0-be24-4cb06d3edd4b,Luis Silva,677c23b98f6e833059afaee3,Luis,Silva,luis.silva@gmail.com,ACTIVE,d4dcf8d2-045c-4d82-8be2-f31ef1af9746,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'luis.silva@gmail.com', 'type': 'work'}]",2025-01-06 19:24:50.556,2025-01-10 12:39:21.398,0,1980-01-01,MALE,Aditional notes,123456789,,['ea20e6f0-363f-42f6-8ac6-213e8ae0c1e4'],45.0,1
8c341a73-fd7c-497a-a561-af16b99509ad,Elena Sánchez,677c23b98f6e833059afaee3,Elena,Sánchez,elena.sánchez@gmail.com,ACTIVE,55a01b7f-ca0a-4534-a29b-452f51bda141,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'elena.sánchez@gmail.com', 'type': 'work'}]",2025-01-06 19:24:50.824,2025-01-10 12:39:21.567,0,1980-01-01,FEMALE,Aditional notes,123456789,,['ea20e6f0-363f-42f6-8ac6-213e8ae0c1e4'],45.0,1
002abd25-153e-4411-a881-7ad9221df135,Carlos Ramírez,677c23b98f6e833059afaee3,Carlos,Ramírez,carlos.ramírez@gmail.com,ACTIVE,3bc6d463-84b8-429d-a9d2-68739a274f9d,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'carlos.ramírez@gmail.com', 'type': 'work'}]",2025-01-06 19:24:51.095,2025-01-10 12:39:21.736,0,1980-01-01,MALE,Aditional notes,123456789,,['ea20e6f0-363f-42f6-8ac6-213e8ae0c1e4'],45.0,1
5a004182-f209-4b39-80d5-0d532ca8909a,Antonio García,677c23b98f6e833059afaee3,Antonio,García,antonio.garcía@gmail.com,ACTIVE,19b3c303-0f36-44e2-a3b4-bee33fc3a9df,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'antonio.garcía@gmail.com', 'type': 'work'}]",2025-01-06 19:24:51.375,2025-01-10 12:39:21.892,0,1980-01-01,FEMALE,Aditional notes,123456789,,['cfcac18c-f46b-410a-9fad-dd9778955387'],45.0,1
97c2c88c-8f06-455f-baf2-eba09a5265a0,Marta Ruiz,677c23b98f6e833059afaee3,Marta,Ruiz,marta.ruiz@gmail.com,ACTIVE,f62005c1-e74e-4826-9ead-8194990a8fcc,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'marta.ruiz@gmail.com', 'type': 'work'}]",2025-01-06 19:24:51.653,2025-01-10 12:39:22.049,0,1980-01-01,OTHER,Aditional notes,123456789,,['2e8ecac2-db84-417b-8d07-a5749f15ce43'],45.0,1
267e64b6-e9f9-4912-8b53-e703b5a55bd3,Luis González,677c23b98f6e833059afaee3,Luis,González,luis.gonzález@gmail.com,ACTIVE,ac0ff2fe-821a-4d7e-9d8c-208349a71aec,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'luis.gonzález@gmail.com', 'type': 'work'}]",2025-01-06 19:24:51.921,2025-01-10 12:39:22.213,0,1980-01-01,MALE,Aditional notes,123456789,,['99ff61b3-8969-490c-9931-a4549378b4ab'],45.0,1
0aeaeace-c3c3-4bb5-bf71-9063624ff7b5,Ana Cruz,677c23b98f6e833059afaee3,Ana,Cruz,ana.cruz@gmail.com,ACTIVE,d8077faa-5ccf-4792-b4e8-d432ae080a81,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'ana.cruz@gmail.com', 'type': 'work'}]",2025-01-06 19:24:52.201,2025-01-10 12:39:22.380,0,1980-01-01,MALE,Aditional notes,123456789,,['b0516ea5-e995-4f98-ab14-a8a7cb579c22'],45.0,1
aa98d9e5-0853-4478-859e-b4708dd85a43,Marta Ortega,677c23b98f6e833059afaee3,Marta,Ortega,marta.ortega@gmail.com,ACTIVE,b4854ff9-f994-4c03-abee-e90d5f9dcebc,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'marta.ortega@gmail.com', 'type': 'work'}]",2025-01-06 19:24:52.500,2025-01-10 12:39:22.539,0,1980-01-01,OTHER,Aditional notes,123456789,,['b0516ea5-e995-4f98-ab14-a8a7cb579c22'],45.0,1
5abbed6c-ed63-441d-b55c-5dfaecd3a0fa,Elena Morales,677c23b98f6e833059afaee3,Elena,Morales,elena.morales@gmail.com,ACTIVE,2a010693-ab21-4118-b09b-9dcade0aa231,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'elena.morales@gmail.com', 'type': 'work'}]",2025-01-06 19:24:52.793,2025-01-10 12:39:22.705,0,1980-01-01,OTHER,Aditional notes,123456789,,['2e8ecac2-db84-417b-8d07-a5749f15ce43'],45.0,1
cf2f9ea3-4bd3-4dc8-b2e4-25b8ba69cb44,Antonio Romero,677c23b98f6e833059afaee3,Antonio,Romero,antonio.romero@gmail.com,ACTIVE,27a81a29-581f-4a21-9956-5435a62e3355,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'antonio.romero@gmail.com', 'type': 'work'}]",2025-01-06 19:24:53.068,2025-01-10 12:39:23.691,0,1980-01-01,OTHER,Aditional notes,123456789,,['ea20e6f0-363f-42f6-8ac6-213e8ae0c1e4'],45.0,1
572029e7-77b2-44f7-bd22-d36ecf2b451a,Clara Jiménez,677c23b98f6e833059afaee3,Clara,Jiménez,clara.jiménez@gmail.com,ACTIVE,3972f969-5674-40bf-8059-05b4daf919f0,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'clara.jiménez@gmail.com', 'type': 'work'}]",2025-01-06 19:24:53.401,2025-01-10 12:39:23.030,0,1980-01-01,FEMALE,Aditional notes,123456789,,['cfcac18c-f46b-410a-9fad-dd9778955387'],45.0,1
7dd24144-1040-4b5d-adc6-d5ded1f868f4,Sara Cruz,677c23b98f6e833059afaee3,Sara,Cruz,sara.cruz@gmail.com,ACTIVE,18fe7fc9-4796-4cee-b2ff-7de928967257,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'sara.cruz@gmail.com', 'type': 'work'}]",2025-01-06 19:24:53.683,2025-01-10 12:39:23.196,0,1980-01-01,FEMALE,Aditional notes,123456789,,['ea20e6f0-363f-42f6-8ac6-213e8ae0c1e4'],45.0,1
c25e1ea8-3618-449f-85d7-d550bf0519f6,Marta Jiménez,677c23b98f6e833059afaee3,Marta,Jiménez,marta.jiménez@gmail.com,ACTIVE,88130307-9adf-4c68-a40a-b188dedaf5ba,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'marta.jiménez@gmail.com', 'type': 'work'}]",2025-01-06 19:24:53.961,2025-01-10 12:39:23.356,0,1980-01-01,OTHER,Aditional notes,123456789,,['2e8ecac2-db84-417b-8d07-a5749f15ce43'],45.0,1
b3f86c13-34f3-4eae-bbd4-6eb210920f26,Elena Vargas,677c23b98f6e833059afaee3,Elena,Vargas,elena.vargas@gmail.com,ACTIVE,55ea9cc3-9eaa-463e-a939-2158bb4abbfa,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'elena.vargas@gmail.com', 'type': 'work'}]",2025-01-06 19:24:54.237,2025-01-10 12:39:23.528,0,1980-01-01,FEMALE,Aditional notes,123456789,,['b0516ea5-e995-4f98-ab14-a8a7cb579c22'],45.0,1
6daed4bd-12e7-49e5-a950-cda4ec08a39a,Ana Ruiz,677c23b98f6e833059afaee3,Ana,Ruiz,ana.ruiz@gmail.com,ACTIVE,38ad5965-c3bc-4d9e-ae3b-767ba04c5f01,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'ana.ruiz@gmail.com', 'type': 'work'}]",2025-01-06 19:24:54.575,2025-01-10 12:39:23.849,0,1980-01-01,OTHER,Aditional notes,123456789,,['b0516ea5-e995-4f98-ab14-a8a7cb579c22'],45.0,1
65d8b8c9-cb11-4f20-b3eb-c39f3af9d06e,Ana González,677c23b98f6e833059afaee3,Ana,González,ana.gonzález@gmail.com,ACTIVE,ddd8d602-3dac-41e1-9e3f-4a724a561790,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'ana.gonzález@gmail.com', 'type': 'work'}]",2025-01-06 19:24:54.845,2025-01-10 12:39:24.014,0,1980-01-01,FEMALE,Aditional notes,123456789,,['cfcac18c-f46b-410a-9fad-dd9778955387'],45.0,1
a4b4ba08-ab20-4c6b-8b13-78f1499e1904,María Vargas,677c23b98f6e833059afaee3,María,Vargas,maría.vargas@gmail.com,ACTIVE,f1e12b69-05bd-4426-bad7-65b81de3e1f6,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'maría.vargas@gmail.com', 'type': 'work'}]",2025-01-06 19:24:55.121,2025-01-10 12:39:24.178,0,1980-01-01,FEMALE,Aditional notes,123456789,,['ea20e6f0-363f-42f6-8ac6-213e8ae0c1e4'],45.0,1
84f93707-2f82-4d64-a25a-54ab207d2edd,Jorge Ortega,677c23b98f6e833059afaee3,Jorge,Ortega,jorge.ortega@gmail.com,ACTIVE,58e44c72-51bb-4ada-a0bb-953b6cfedd03,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'jorge.ortega@gmail.com', 'type': 'work'}]",2025-01-06 19:24:55.397,2025-01-10 12:39:24.358,0,1980-01-01,MALE,Aditional notes,123456789,,['b0516ea5-e995-4f98-ab14-a8a7cb579c22'],45.0,1
70249c69-9ba3-401a-ac5e-dcb4d22fc2af,Ana Ramírez,677c23b98f6e833059afaee3,Ana,Ramírez,ana.ramírez@gmail.com,ACTIVE,33d2102b-5414-4269-8b46-838ce00f9ef5,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'ana.ramírez@gmail.com', 'type': 'work'}]",2025-01-06 19:24:55.687,2025-01-10 12:39:24.520,0,1980-01-01,OTHER,Aditional notes,123456789,,['99ff61b3-8969-490c-9931-a4549378b4ab'],45.0,1
1231d32f-d2ee-459c-9f49-648c157904ba,Miguel Morales,677c23b98f6e833059afaee3,Miguel,Morales,miguel.morales@gmail.com,ACTIVE,3178f5c2-e35d-4fe2-ab66-df86b0ae53ce,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'miguel.morales@gmail.com', 'type': 'work'}]",2025-01-06 19:24:55.974,2025-01-10 12:39:24.676,0,1980-01-01,FEMALE,Aditional notes,123456789,,['ea20e6f0-363f-42f6-8ac6-213e8ae0c1e4'],45.0,1
110651c1-20d3-4fc8-84f6-ce308d3508be,Lucía Castro,677c23b98f6e833059afaee3,Lucía,Castro,lucía.castro@gmail.com,ACTIVE,ca0a923f-d84c-4a77-b6cd-8086480233fa,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'lucía.castro@gmail.com', 'type': 'work'}]",2025-01-06 19:24:56.250,2025-01-10 12:39:24.837,0,1980-01-01,OTHER,Aditional notes,123456789,,['b0516ea5-e995-4f98-ab14-a8a7cb579c22'],45.0,1
f12a5330-5e10-4b57-bdc8-8cea7df9bd2b,Clara Vargas,677c23b98f6e833059afaee3,Clara,Vargas,clara.vargas@gmail.com,ACTIVE,a865b7ea-63c8-4502-ac79-3ed93aa7db1c,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'clara.vargas@gmail.com', 'type': 'work'}]",2025-01-06 19:24:56.526,2025-01-10 12:39:28.103,0,1980-01-01,MALE,Aditional notes,123456789,,['cfcac18c-f46b-410a-9fad-dd9778955387'],45.0,1
f7d95a98-0a7c-42bd-81dd-1e44c268a614,Rosa Vargas,677c23b98f6e833059afaee3,Rosa,Vargas,rosa.vargas@gmail.com,ACTIVE,26e7b852-0e59-4c0b-aef0-488d58c22665,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'rosa.vargas@gmail.com', 'type': 'work'}]",2025-01-06 19:24:56.797,2025-01-10 12:39:28.265,0,1980-01-01,OTHER,Aditional notes,123456789,,['ea20e6f0-363f-42f6-8ac6-213e8ae0c1e4'],45.0,1
788c34f1-fae0-4ace-838a-6fb86d711862,Miguel Castro,677c23b98f6e833059afaee3,Miguel,Castro,miguel.castro@gmail.com,ACTIVE,23092540-aade-4812-b46d-6e80cf47d3fe,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'miguel.castro@gmail.com', 'type': 'work'}]",2025-01-06 19:24:57.070,2025-01-10 12:39:25.319,0,1980-01-01,OTHER,Aditional notes,123456789,,['cfcac18c-f46b-410a-9fad-dd9778955387'],45.0,1
be945169-fa91-42a6-bf78-eb3e5bfdf8e2,Lucía Romero,677c23b98f6e833059afaee3,Lucía,Romero,lucía.romero@gmail.com,ACTIVE,d0290f08-2825-4c7b-b9c4-9851a83da3d2,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'lucía.romero@gmail.com', 'type': 'work'}]",2025-01-06 19:24:57.347,2025-01-10 12:39:25.482,0,1980-01-01,OTHER,Aditional notes,123456789,,['b0516ea5-e995-4f98-ab14-a8a7cb579c22'],45.0,1
17410fda-13a2-4965-93f2-0f3097c962da,Miguel Rodríguez,677c23b98f6e833059afaee3,Miguel,Rodríguez,miguel.rodríguez@gmail.com,ACTIVE,dca86851-e3b5-4d66-85ff-8f6282ec1461,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'miguel.rodríguez@gmail.com', 'type': 'work'}]",2025-01-06 19:24:57.630,2025-01-10 12:39:25.654,0,1980-01-01,FEMALE,Aditional notes,123456789,,['2e8ecac2-db84-417b-8d07-a5749f15ce43'],45.0,1
b7dd5f18-90a9-4379-a956-3a5e99ca80cf,Juan Ruiz,677c23b98f6e833059afaee3,Juan,Ruiz,juan.ruiz@gmail.com,ACTIVE,e5ece3f6-4b02-415a-928d-63be4a5a9445,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'juan.ruiz@gmail.com', 'type': 'work'}]",2025-01-06 19:24:57.900,2025-01-10 12:39:25.814,0,1980-01-01,FEMALE,Aditional notes,123456789,,['b0516ea5-e995-4f98-ab14-a8a7cb579c22'],45.0,1
db145456-2861-4399-9bb8-191657625dbc,Francisco Vargas,677c23b98f6e833059afaee3,Francisco,Vargas,francisco.vargas@gmail.com,ACTIVE,d68c06c7-0095-4b34-8aad-6f67d2dd9365,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'francisco.vargas@gmail.com', 'type': 'work'}]",2025-01-06 19:24:58.179,2025-01-10 12:39:25.978,0,1980-01-01,MALE,Aditional notes,123456789,,['b0516ea5-e995-4f98-ab14-a8a7cb579c22'],45.0,1
91081706-ed4f-4753-a6d7-32d5691389c5,Marta Romero,677c23b98f6e833059afaee3,Marta,Romero,marta.romero@gmail.com,ACTIVE,664841cd-ae58-436b-9d74-05e848e5b904,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'marta.romero@gmail.com', 'type': 'work'}]",2025-01-06 19:24:58.451,2025-01-10 12:39:26.137,0,1980-01-01,FEMALE,Aditional notes,123456789,,['99ff61b3-8969-490c-9931-a4549378b4ab'],45.0,1
87cc2a2e-b944-481a-8f25-c85ec80fc60d,José López,677c23b98f6e833059afaee3,José,López,josé.lópez@gmail.com,ACTIVE,d757d680-3851-452f-903f-010e4d4c26b7,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'josé.lópez@gmail.com', 'type': 'work'}]",2025-01-06 19:24:58.727,2025-01-10 12:39:26.299,0,1980-01-01,OTHER,Aditional notes,123456789,,['2e8ecac2-db84-417b-8d07-a5749f15ce43'],45.0,1
d4db6ced-062f-47a1-9416-d8158a7aba34,Sara Ruiz,677c23b98f6e833059afaee3,Sara,Ruiz,sara.ruiz@gmail.com,ACTIVE,36574ce2-b8d3-4223-bd44-134df0bcb2ba,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'sara.ruiz@gmail.com', 'type': 'work'}]",2025-01-06 19:24:59.328,2025-01-10 12:39:26.460,0,1980-01-01,OTHER,Aditional notes,123456789,,['2e8ecac2-db84-417b-8d07-a5749f15ce43'],45.0,1
db86c348-37ac-411a-a762-dac7505159f4,José Morales,677c23b98f6e833059afaee3,José,Morales,josé.morales@gmail.com,ACTIVE,9267b1eb-56a7-4989-926d-d96339d1e9bd,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'josé.morales@gmail.com', 'type': 'work'}]",2025-01-06 19:24:59.610,2025-01-10 12:39:26.623,0,1980-01-01,OTHER,Aditional notes,123456789,,['2e8ecac2-db84-417b-8d07-a5749f15ce43'],45.0,1
