_id,name,type,given_name,family_name,primary_email_address,state,credential,clinics,addresses,phone_numbers,email_addresses,createdAt,updatedAt,__v,birth_date,gender,notes,primary_phone_number
f45ace26-0880-46dc-8cc2-4965bcc079b2,Megan Smith,6785a2ebcc83a99047c4e3f7,Megan,Smith,kgoodwin@hotmail.com,ACTIVE,ed4da567-8652-42e7-9b76-ec527409f580,['99ff61b3-8969-490c-9931-a4549378b4ab'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'kgoodwin@hotmail.com', 'type': 'work'}]",2025-01-14 02:44:36.262,2025-01-16 03:37:02.099,0,1/1/1980,FEMALE,Aditional notes,123456789
276b3ff9-b7f9-48e3-ad95-00ff447c2afc,Christina Brown,6785a2ebcc83a99047c4e3f7,Christina,Brown,ngregory@yahoo.com,ACTIVE,f69d172e-a993-4691-98ff-e84581812706,['2e8ecac2-db84-417b-8d07-a5749f15ce43'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'ngregory@yahoo.com', 'type': 'work'}]",2025-01-14 02:44:40.297,2025-01-16 03:37:02.512,0,1/1/1980,MALE,Aditional notes,123456789
4ed74428-19c8-48ff-813d-5a9631cc7a97,Melanie Singh,6785a2ebcc83a99047c4e3f7,Melanie,Singh,victoria08@brown.com,ACTIVE,4c872fe1-7d95-4027-9e45-af990ee0ca51,['99ff61b3-8969-490c-9931-a4549378b4ab'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'victoria08@brown.com', 'type': 'work'}]",2025-01-14 02:44:43.470,2025-01-16 03:37:02.926,0,1/1/1980,FEMALE,Aditional notes,123456789
0a0a789c-857b-45dc-9912-b7d17701fc94,Brenda Dennis,6785a2ebcc83a99047c4e3f7,Brenda,Dennis,lgutierrez@hotmail.com,ACTIVE,f446d733-bd49-41e6-af27-21000bf8915c,['2e8ecac2-db84-417b-8d07-a5749f15ce43'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'lgutierrez@hotmail.com', 'type': 'work'}]",2025-01-14 02:44:48.392,2025-01-16 03:37:03.272,0,1/1/1980,MALE,Aditional notes,123456789
4148ae75-140a-42fe-a858-25aca3acd8c0,Crystal Cannon,6785a2ebcc83a99047c4e3f7,Crystal,Cannon,colejulie@reilly-flores.com,ACTIVE,c1bece3e-7e91-4c35-8130-34d3d81d34b5,['b0516ea5-e995-4f98-ab14-a8a7cb579c22'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'colejulie@reilly-flores.com', 'type': 'work'}]",2025-01-14 02:44:51.773,2025-01-16 03:37:03.742,0,1/1/1980,MALE,Aditional notes,123456789
2f5d4260-fe12-47a9-aa17-c55ef13f25ed,David Gutierrez,6785a2ebcc83a99047c4e3f7,David,Gutierrez,martinezamber@perez-valenzuela.com,ACTIVE,27bb7381-26d3-4dd9-b5ed-60428d3a28d0,['99ff61b3-8969-490c-9931-a4549378b4ab'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'martinezamber@perez-valenzuela.com', 'type': 'work'}]",2025-01-14 02:44:55.787,2025-01-16 03:37:04.156,0,1/1/1980,FEMALE,Aditional notes,123456789
8ef1a77c-60ee-4ff0-88c8-9f76bd9a0790,Rosa Ramírez,6785a2ebcc83a99047c4e3f7,Rosa,Ramírez,rosa.ramírez@gmail.com,ACTIVE,a43bf4ef-7196-4eba-8b38-5cf24c3aac6c,['99ff61b3-8969-490c-9931-a4549378b4ab'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'rosa.ramírez@gmail.com', 'type': 'work'}]",2025-01-14 02:44:59.823,2025-01-16 03:36:33.032,0,1/2/1981,FEMALE,Aditional notes,123456789
35b3ff31-68b4-443a-b3b8-7c5c6815f760,Elena García,6785a2ebcc83a99047c4e3f7,Elena,García,elena.garcía@gmail.com,ACTIVE,ab4c610e-81d4-4f56-baab-c5cd6ae557d7,['ea20e6f0-363f-42f6-8ac6-213e8ae0c1e4'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'elena.garcía@gmail.com', 'type': 'work'}]",2025-01-14 02:45:03.869,2025-01-16 03:36:45.071,0,1/1/1980,OTHER,Aditional notes,123456789
208b666f-9c20-4037-901c-33115950a92a,Luis Silva,6785a2ebcc83a99047c4e3f7,Luis,Silva,luis.silva@gmail.com,ACTIVE,17cf59dd-4606-470f-96ff-e34ee6408cce,['ea20e6f0-363f-42f6-8ac6-213e8ae0c1e4'],"[{'street_address': 'Bulnes 54', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'luis.silva@gmail.com', 'type': 'work'}]",2025-01-14 02:45:07.313,2025-01-16 03:36:33.677,0,4/4/1983,MALE,Aditional notes,123456789
cbc81c94-a301-487a-8283-65cbe745f2ff,Elena Sánchez,6785a2ebcc83a99047c4e3f7,Elena,Sánchez,elena.sánchez@gmail.com,ACTIVE,35f5550f-617d-4606-b5c3-e7ebb8577f4f,['ea20e6f0-363f-42f6-8ac6-213e8ae0c1e4'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'elena.sánchez@gmail.com', 'type': 'work'}]",2025-01-14 02:45:10.569,2025-01-16 03:36:33.981,0,12/12/1990,FEMALE,Aditional notes,123456789
23b9775e-71f0-44d9-b3ad-d5a4a16e653f,Carlos Ramírez,6785a2ebcc83a99047c4e3f7,Carlos,Ramírez,carlos.ramírez@gmail.com,ACTIVE,7c3f20aa-bf44-4a4e-918c-0f5037683e0a,['ea20e6f0-363f-42f6-8ac6-213e8ae0c1e4'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'carlos.ramírez@gmail.com', 'type': 'work'}]",2025-01-14 02:45:15.635,2025-01-16 03:36:34.295,0,1/1/1980,MALE,Aditional notes,123456789
ef0fba4d-768d-41a9-8891-15e626c72f3a,Antonio García,6785a2ebcc83a99047c4e3f7,Antonio,García,antonio.garcía@gmail.com,ACTIVE,f75d6418-466d-4bdd-9eac-8dfbbe15971c,['cfcac18c-f46b-410a-9fad-dd9778955387'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'antonio.garcía@gmail.com', 'type': 'work'}]",2025-01-14 02:45:19.650,2025-01-16 03:36:34.602,0,1/1/1980,FEMALE,Aditional notes,123456789
983e083d-9b3c-42cd-9975-42f87a9ee11e,Marta Ruiz,6785a2ebcc83a99047c4e3f7,Marta,Ruiz,marta.ruiz@gmail.com,ACTIVE,6a80078a-8c32-4b62-9aa2-c58c74e16912,['2e8ecac2-db84-417b-8d07-a5749f15ce43'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'marta.ruiz@gmail.com', 'type': 'work'}]",2025-01-14 02:45:22.989,2025-01-16 03:36:34.905,0,1/1/1980,OTHER,Aditional notes,123456789
dd8177f9-4750-445e-92eb-72cd1d86c458,Luis González,6785a2ebcc83a99047c4e3f7,Luis,González,luis.gonzález@gmail.com,ACTIVE,d179a891-018b-4bcc-8c13-34b53a93205a,['99ff61b3-8969-490c-9931-a4549378b4ab'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'luis.gonzález@gmail.com', 'type': 'work'}]",2025-01-14 02:45:26.303,2025-01-16 03:36:35.213,0,1/1/1980,MALE,Aditional notes,123456789
9cc4c06e-be93-43f9-8c4e-3e59ee032b30,Ana Cruz,6785a2ebcc83a99047c4e3f7,Ana,Cruz,ana.cruz@gmail.com,ACTIVE,0d8a6dd1-1a38-4cda-8399-342059a4fbf6,['b0516ea5-e995-4f98-ab14-a8a7cb579c22'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'ana.cruz@gmail.com', 'type': 'work'}]",2025-01-14 02:45:30.409,2025-01-16 03:36:35.521,0,1/1/1980,MALE,Aditional notes,123456789
190c87aa-ccee-4870-85be-497045d6ca86,Marta Ortega,6785a2ebcc83a99047c4e3f7,Marta,Ortega,marta.ortega@gmail.com,ACTIVE,e712982e-9c3b-4dfb-b810-db90fe2b5373,['b0516ea5-e995-4f98-ab14-a8a7cb579c22'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'marta.ortega@gmail.com', 'type': 'work'}]",2025-01-14 02:45:34.611,2025-01-16 03:36:35.828,0,1/1/1980,OTHER,Aditional notes,123456789
62a9e861-4758-4a7a-96ab-8ff8279dabf5,Elena Morales,6785a2ebcc83a99047c4e3f7,Elena,Morales,elena.morales@gmail.com,ACTIVE,843668ee-1683-4bbc-b871-cb55bb0f6ffd,['2e8ecac2-db84-417b-8d07-a5749f15ce43'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'elena.morales@gmail.com', 'type': 'work'}]",2025-01-14 02:45:38.794,2025-01-16 03:36:36.143,0,1/1/1980,OTHER,Aditional notes,123456789
4a2c7e8c-ecc5-43d6-8a76-af5c7f211680,Antonio Romero,6785a2ebcc83a99047c4e3f7,Antonio,Romero,antonio.romero@gmail.com,ACTIVE,22053ad8-6f91-41f5-8dbd-424eaf6d8192,['ea20e6f0-363f-42f6-8ac6-213e8ae0c1e4'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'antonio.romero@gmail.com', 'type': 'work'}]",2025-01-14 02:45:42.082,2025-01-16 03:36:38.035,0,1/1/1980,OTHER,Aditional notes,123456789
b448cebe-fd66-4ceb-93ba-e0692be59ab6,Clara Jiménez,6785a2ebcc83a99047c4e3f7,Clara,Jiménez,clara.jiménez@gmail.com,ACTIVE,d95e8935-21f2-4043-8686-a800e0f4a39b,['cfcac18c-f46b-410a-9fad-dd9778955387'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'clara.jiménez@gmail.com', 'type': 'work'}]",2025-01-14 02:45:46.782,2025-01-16 03:36:36.745,0,1/1/1980,FEMALE,Aditional notes,123456789
27ad1be8-fc11-4d3c-9b7a-e7c7a321217a,Sara Cruz,6785a2ebcc83a99047c4e3f7,Sara,Cruz,sara.cruz@gmail.com,ACTIVE,db557d59-ce29-43a4-bf34-e786f44d552a,['ea20e6f0-363f-42f6-8ac6-213e8ae0c1e4'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'sara.cruz@gmail.com', 'type': 'work'}]",2025-01-14 02:45:51.556,2025-01-16 03:36:37.048,0,1/1/1980,FEMALE,Aditional notes,123456789
db2fbfdf-b2eb-46c5-9c30-4ab0df8c3974,Marta Jiménez,6785a2ebcc83a99047c4e3f7,Marta,Jiménez,marta.jiménez@gmail.com,ACTIVE,7120c115-6fae-4e3a-b9e6-313b011ddc41,['2e8ecac2-db84-417b-8d07-a5749f15ce43'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'marta.jiménez@gmail.com', 'type': 'work'}]",2025-01-14 02:45:55.826,2025-01-16 03:36:37.373,0,1/1/1980,OTHER,Aditional notes,123456789
4edc5fc4-4276-41ec-957a-f804e218c1af,Elena Vargas,6785a2ebcc83a99047c4e3f7,Elena,Vargas,elena.vargas@gmail.com,ACTIVE,27123943-fc4d-41c8-9b7a-f19d48171fae,['b0516ea5-e995-4f98-ab14-a8a7cb579c22'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'elena.vargas@gmail.com', 'type': 'work'}]",2025-01-14 02:46:00.082,2025-01-16 03:36:37.714,0,1/1/1980,FEMALE,Aditional notes,123456789
c39aea8f-01d0-410a-a46f-62744f28178a,Ana Ruiz,6785a2ebcc83a99047c4e3f7,Ana,Ruiz,ana.ruiz@gmail.com,ACTIVE,87eac623-912f-4d85-9102-58529ebc8395,['b0516ea5-e995-4f98-ab14-a8a7cb579c22'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'ana.ruiz@gmail.com', 'type': 'work'}]",2025-01-14 02:46:04.437,2025-01-16 03:36:38.336,0,1/1/1980,OTHER,Aditional notes,123456789
edcfec91-9eb0-4caa-ae3b-c26c5dda1909,Ana González,6785a2ebcc83a99047c4e3f7,Ana,González,ana.gonzález@gmail.com,ACTIVE,eda6599c-3280-4cd0-8953-c5602d222efa,['cfcac18c-f46b-410a-9fad-dd9778955387'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'ana.gonzález@gmail.com', 'type': 'work'}]",2025-01-14 02:46:08.513,2025-01-16 03:36:38.632,0,1/1/1980,FEMALE,Aditional notes,123456789
96e4db95-fb2e-44f0-8ed7-1e446149a934,María Vargas,6785a2ebcc83a99047c4e3f7,María,Vargas,maría.vargas@gmail.com,ACTIVE,9ddfa180-72f3-4a1b-80bd-85beebd950e7,['ea20e6f0-363f-42f6-8ac6-213e8ae0c1e4'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'maría.vargas@gmail.com', 'type': 'work'}]",2025-01-14 02:46:10.996,2025-01-16 03:36:38.927,0,1/1/1980,FEMALE,Aditional notes,123456789
296401d1-b05c-4fe2-b99c-ae8c4deba7c4,Jorge Ortega,6785a2ebcc83a99047c4e3f7,Jorge,Ortega,jorge.ortega@gmail.com,ACTIVE,15c10bd7-d265-4ad1-b892-5c1a9339b0e0,['b0516ea5-e995-4f98-ab14-a8a7cb579c22'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'jorge.ortega@gmail.com', 'type': 'work'}]",2025-01-14 02:46:15.043,2025-01-16 03:36:39.254,0,1/1/1989,MALE,Aditional notes,123456789
3349e943-0920-42c6-920a-f79806d8f35f,Ana Ramírez,6785a2ebcc83a99047c4e3f7,Ana,Ramírez,ana.ramírez@gmail.com,ACTIVE,7356cbb1-51e2-4b51-9b96-4fa478d552e4,['99ff61b3-8969-490c-9931-a4549378b4ab'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'ana.ramírez@gmail.com', 'type': 'work'}]",2025-01-14 02:46:18.807,2025-01-16 03:36:39.559,0,1/1/1980,OTHER,Aditional notes,123456789
d43594d3-21b0-45d2-91d2-163fb9e7ba19,Miguel Morales,6785a2ebcc83a99047c4e3f7,Miguel,Morales,miguel.morales@gmail.com,ACTIVE,fea71c51-e01f-46a6-8de4-1e136e7ed0da,['ea20e6f0-363f-42f6-8ac6-213e8ae0c1e4'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'miguel.morales@gmail.com', 'type': 'work'}]",2025-01-14 02:46:22.976,2025-01-16 03:36:39.862,0,1/1/1980,FEMALE,Aditional notes,123456789
25e183a5-2d17-4e9c-bddb-800c7c7d6b67,Lucía Castro,6785a2ebcc83a99047c4e3f7,Lucía,Castro,lucía.castro@gmail.com,ACTIVE,b2575905-75e9-45df-bd55-bcff1f7961ce,['b0516ea5-e995-4f98-ab14-a8a7cb579c22'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'lucía.castro@gmail.com', 'type': 'work'}]",2025-01-14 02:46:27.076,2025-01-16 03:36:40.164,0,1/1/1980,OTHER,Aditional notes,123456789
0bd847dc-cb1e-41cb-8c08-8e8f32344f8d,Clara Vargas,6785a2ebcc83a99047c4e3f7,Clara,Vargas,clara.vargas@gmail.com,ACTIVE,4f64480c-fadf-4def-bd75-a334671181f6,['cfcac18c-f46b-410a-9fad-dd9778955387'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'clara.vargas@gmail.com', 'type': 'work'}]",2025-01-14 02:46:33.938,2025-01-16 03:36:46.291,0,1/1/1980,MALE,Aditional notes,123456789
32b676ff-9b74-494a-8c1d-65fd93f68132,Rosa Vargas,6785a2ebcc83a99047c4e3f7,Rosa,Vargas,rosa.vargas@gmail.com,ACTIVE,05470ca2-9ed5-4f5b-ab98-8a7fdeb9de30,['ea20e6f0-363f-42f6-8ac6-213e8ae0c1e4'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'rosa.vargas@gmail.com', 'type': 'work'}]",2025-01-14 02:46:37.814,2025-01-16 03:36:46.583,0,1/1/1980,OTHER,Aditional notes,123456789
95c28225-caaa-41d2-ba61-ca48ab69555c,Miguel Castro,6785a2ebcc83a99047c4e3f7,Miguel,Castro,miguel.castro@gmail.com,ACTIVE,697a64b0-8a3a-4753-81b7-655d4e311357,['cfcac18c-f46b-410a-9fad-dd9778955387'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'miguel.castro@gmail.com', 'type': 'work'}]",2025-01-14 02:46:42.662,2025-01-16 03:36:41.094,0,1/1/1980,OTHER,Aditional notes,123456789
8f231db7-8d94-4392-9fd2-8fee0939d184,Lucía Romero,6785a2ebcc83a99047c4e3f7,Lucía,Romero,lucía.romero@gmail.com,ACTIVE,5d9923e0-f525-4a00-9514-28b815c66ecc,['b0516ea5-e995-4f98-ab14-a8a7cb579c22'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'lucía.romero@gmail.com', 'type': 'work'}]",2025-01-14 02:46:46.908,2025-01-16 03:36:41.398,0,1/1/1980,OTHER,Aditional notes,123456789
eefcd2c4-a283-4006-8e99-8b34685683d5,Miguel Rodríguez,6785a2ebcc83a99047c4e3f7,Miguel,Rodríguez,miguel.rodríguez@gmail.com,ACTIVE,358c6287-3f54-42a5-be1c-198629d9efc7,['2e8ecac2-db84-417b-8d07-a5749f15ce43'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'miguel.rodríguez@gmail.com', 'type': 'work'}]",2025-01-14 02:46:51.130,2025-01-16 03:36:41.705,0,1/1/1980,FEMALE,Aditional notes,123456789
e02c7d01-ff00-42c3-b9d2-05d50156c197,Juan Ruiz,6785a2ebcc83a99047c4e3f7,Juan,Ruiz,juan.ruiz@gmail.com,ACTIVE,cfa91c4c-a831-4987-b4d9-dcd8fd19d82b,['b0516ea5-e995-4f98-ab14-a8a7cb579c22'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'juan.ruiz@gmail.com', 'type': 'work'}]",2025-01-14 02:46:54.363,2025-01-16 03:36:42.008,0,1/1/1980,FEMALE,Aditional notes,123456789
d89c9894-6cd1-4246-a2ea-91f49328044c,Francisco Vargas,6785a2ebcc83a99047c4e3f7,Francisco,Vargas,francisco.vargas@gmail.com,ACTIVE,7e8e5c81-a4d7-4489-907e-5364c6b807ba,['b0516ea5-e995-4f98-ab14-a8a7cb579c22'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'francisco.vargas@gmail.com', 'type': 'work'}]",2025-01-14 02:46:59.167,2025-01-16 03:36:42.304,0,1/1/1980,MALE,Aditional notes,123456789
33a50310-952c-4058-b85d-ffaeaff20827,Marta Romero,6785a2ebcc83a99047c4e3f7,Marta,Romero,marta.romero@gmail.com,ACTIVE,21d700a3-c762-4675-96a4-c468c291e46a,['99ff61b3-8969-490c-9931-a4549378b4ab'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'marta.romero@gmail.com', 'type': 'work'}]",2025-01-14 02:47:03.432,2025-01-16 03:36:42.611,0,1/1/1980,FEMALE,Aditional notes,123456789
e7d4c518-971e-490a-b938-212856a39da1,José López,6785a2ebcc83a99047c4e3f7,José,López,josé.lópez@gmail.com,ACTIVE,229d9dd9-b0ef-417b-9114-d0b27e311f0b,['2e8ecac2-db84-417b-8d07-a5749f15ce43'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'josé.lópez@gmail.com', 'type': 'work'}]",2025-01-14 02:47:08.322,2025-01-16 03:36:42.952,0,1/1/1980,OTHER,Aditional notes,123456789
caba13c0-b0b2-4e3c-877d-b7a7136b5a64,Sara Ruiz,6785a2ebcc83a99047c4e3f7,Sara,Ruiz,sara.ruiz@gmail.com,ACTIVE,bbebc863-8ab6-46eb-9246-e0f4a2d43ab7,['2e8ecac2-db84-417b-8d07-a5749f15ce43'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'sara.ruiz@gmail.com', 'type': 'work'}]",2025-01-14 02:47:11.455,2025-01-16 03:36:43.249,0,1/1/1980,OTHER,Aditional notes,123456789
2438d9bf-4eb6-490f-8428-1b911f33534f,José Morales,6785a2ebcc83a99047c4e3f7,José,Morales,josé.morales@gmail.com,ACTIVE,1381db63-744e-43dd-9541-b328f1725eaa,['2e8ecac2-db84-417b-8d07-a5749f15ce43'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'josé.morales@gmail.com', 'type': 'work'}]",2025-01-14 02:47:15.662,2025-01-16 03:36:43.556,0,1/1/1980,OTHER,Aditional notes,123456789
f359c828-6b05-46f6-9ca4-547115fc1770,Luis Hernández,6785a2ebcc83a99047c4e3f7,Luis,Hernández,luis.hernández@gmail.com,ACTIVE,225cef3e-8850-41c3-8089-5ee032ff0b7d,['99ff61b3-8969-490c-9931-a4549378b4ab'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'luis.hernández@gmail.com', 'type': 'work'}]",2025-01-14 02:47:19.864,2025-01-16 03:36:43.862,0,1/1/1980,OTHER,Aditional notes,123456789
5d00ec88-81a2-4ee9-8c28-aff3f2c2ebb9,Juan García,6785a2ebcc83a99047c4e3f7,Juan,García,juan.garcía@gmail.com,ACTIVE,8bd6a3be-eb7f-4655-a717-be5398b65247,['ea20e6f0-363f-42f6-8ac6-213e8ae0c1e4'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'juan.garcía@gmail.com', 'type': 'work'}]",2025-01-14 02:47:24.057,2025-01-16 03:36:44.163,0,1/1/1980,FEMALE,Aditional notes,123456789
69b01c41-e42e-4d6c-b292-0c57e9a2d936,Luis Martínez,6785a2ebcc83a99047c4e3f7,Luis,Martínez,luis.martínez@gmail.com,ACTIVE,4d914ff4-e595-43be-bad2-8ed8a7f1f5be,['b0516ea5-e995-4f98-ab14-a8a7cb579c22'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'luis.martínez@gmail.com', 'type': 'work'}]",2025-01-14 02:47:28.184,2025-01-16 03:36:44.462,0,1/1/1980,MALE,Aditional notes,123456789
